M_clnt3;Lungh mat in scaric;245;text
M_clnt3;Largh mat in scaric;246;text
M_clnt3;Spess mat in scaric;247;text
M_clnt3;Quantit? in scaric;248;text
M_clnt3;mod casset in scaric;249;text
M_clnt3;peso mat in scaric;250;text
M_clnt3;tipo missione in;251;text
M_clnt3;ID Cass loc Scaric;252;text
M_clnt3;Tipo Cass loc Scaric;253;text
M_clnt3;Tipo Cont cass Scaric;254;text
M_clnt3;id sottolocaz Scaric;255;text
Quota;MaxAltForcScar;350;Massima altezza da cui si possono aprire le forche per effettuare lo scarico
Quota;ForcheSuPerScar;351;Forche su non alla max altezza perche' aperte. Altezza per far passare il carro ventose e non andare in collisione son la trave dell'ASPS
Quota;CVsuLaser3015;352;Carro ventose orizzonla sul laser per permettere alle ventose di depositare la lamiera FormatoCassetto 3015
Quota;CVsuCarico3015;353;Carro ventose orizzontale su carico per presa lam da cass 3015
Quota;CVsuCarico4020;355;Carro ventose orizzontale su carico per presa lam da cass 4020
Quota;UnloadPosPartenza;356;Posizione di partenza per effettuare l unload con la fotocellula in lettura
Quota;CVposIntermedia;357;Posizione intermedia del carro ventose per attivare il cambio tavola
Quota;ForcheGiuLaserAttesa;358;Posizione dove le forche iniziano a posizionarsi per il prelievo del tagliato per guadaganare tempo ciclo
;NumTentPrelievo;359;
;TempTavoleLaser;362;
ACS;OffsetForche;370;Offest per asse vert in prel lamiera da laser
Quota;ForcheAperteXPrelievo;371;posizione forche indietro per scarico tagliato
Quota;SfoglInTorre;372;posizione Sfogl in torre
;Comunica0;373;
;Comunica1;374;
Temp;Forche;400;Memoria temporanea per i programmi che muovono le forche
Temp;Ventose;402;
;GestSemTraslo;408;
ATM_Sinc;StatoTraso;409;text
ATM_Sinc;StatoClient1;411;locazione di carico num.546
ATM_Sinc;StatoClient2;412;locazione di scarico num.549
ATM_Sinc;StatoClient3;413;locazione di nastro ASPS num.482
ATM_Sinc;Sinc1;414;Memoria per sincronismo con ATM
ATM_Sinc;Sinc2;415;Memoria per sincronismo con ATM
