ATM;RICHIESTA_CASS;1;
ATM;EVACUA_CASS;2;
ATM;AGGIORNA_CASS;10;
ATM;SVUOTA_CASS;11;
ATM;AGG_QN_LAMIERA;12;
ATM;AGGIUNGI_LAM;13;
ATM;RIC_PROPIETA_CASS;14;
ATM;RIC_CONTENUTO_CASS;15;
ATM;RIC_LISTA_MAT;16;
ATM;ASSOCIA_CASS_LOC;17;
ATM;AGG_PILA_MAT;18;
ATM;RIC_PRG_ASPS;19;
ATM;VERIF_PRG_ASPS;20;
ATM;RIC_ST_MISSIONE;21;
ATM;RIC_PROP_PIANO_TG;22;
ATM;RIC_TIPO_CASS_SPONDE;23;
ATM;RIC_FORMATO_CASS;24;
