FLG;Cambio cassetto nastro;157;
FLG;Operazione nastro completata;158;
FLG;Cassetto su nastro troppo pieno;159;
ASPS;Multideposito;160;Settata dal software con l'ultimo parametro del set presa di infolab
ASPS;Incremento pila;161;
ASPS;Presenza pezzo;162;Flag presenza pezzo ASPS
ASPS;Bypass cambio cassetto;163;Bypass su verifica cambio cassetto
MAIN;ASPSdeveAspettare;164;
MAIN;ACSdeveAspettare;165;
FLG;Errore;166;Usata per generare errore in caso di malfunzionamento dei pistoni
FLG;DiTavInPos;168;Ingresso tavola in posizione con filtro
;TimeOutTavoleLaser;181;
;SincCmdAtm;176;
ACS;ForcheDevonoScendere;167;
LST;ReadyStartNc;252;
LST;Dato LST.NC START;189;
LST;FlgComadoCambioTavola;188;
;CmdAggiornaMemoriaTavole;192;
;flag_enable_ct;249;
;flag_pallet_load;253;
LST;CmdSpegnereLaser;251;
